clean_tags,hashtags,date,Year,Month,Day,user_id,username,name,tweet,language,mentions,replies_count,retweets_count,likes_count,link,retweet,reply_to
streikmituns,['streikmituns'],2021-08-03,2021,8,3,1072187272815149057,fridayforfuture,Fridays for Future Germany,#StreikMitUns am 13.08. im Frankfurter Bankenviertel für einen nachhaltigen Wandel der Finanzwelt!  Aus über 30 Städten wird es gemeinsame Anreisen geben. Die Bustickets dafür können ab sofort hier gebucht werden:  https://t.co/Ykc8zfDINS  https://t.co/T86zpSgoei,de,[],12,64,375,https://twitter.com/FridayForFuture/status/1422473199258898432,False,[]
"climateaction, fridaysforfuture, climatestrikeonline, mindthegap, riseupmovement, uprootthesystem","['climateaction', 'fridaysforfuture', 'climatestrikeonline', 'mindthegap', 'riseupmovement', 'uprootthesystem']",2021-08-03,2021,8,3,1350110451032535049,climatepowers,Climate Powers,"Extreme heatwaves, drought, wildfires and flooding events like those we’ve seen just recently will become common😢, all we need is #climateaction Now before late. #FridaysForFuture  #climatestrikeonline #mindthegap #RiseUpMovement  #UprootTheSystem   Courtesy :@edwinNamakanga  https://t.co/uzQSt57Xpt",en,"[{'screen_name': 'edwinnamakanga', 'name': 'edwin namakanga', 'id': '1024229482666840069'}]",4,69,171,https://twitter.com/ClimatePowers/status/1422480583217893380,False,[]
klimakrise,['klimakrise'],2021-08-03,2021,8,3,1072187272815149057,fridayforfuture,Fridays for Future Germany,"Die Flutkatastrophen haben die Zerstörung und das Leid der #Klimakrise auch nach Deutschland gebracht.  Sieben Wochen vor der Wahl hat keine Partei einen Plan, mit dem wir die 1,5°C-Grenze einhalten können.  Jetzt ist der Zeitpunkt, sie neuzuverhandeln.  https://t.co/zV8M0bEFFw",de,[],28,98,489,https://twitter.com/FridayForFuture/status/1422485626784522243,False,[]
"klimaschutz, btw2021, klimakriseistjetzt","['klimaschutz', 'btw2021', 'klimakriseistjetzt']",2021-08-03,2021,8,3,52025567,sascha_m_k,S Mueller-Kraenner,Viele konkrete Vorschläge der @Die_Gruenen für mehr konsequenten #Klimaschutz in den ersten 100 Tagen nach der #BTW2021. Wann legen Union und SPD nach? Denn #KlimakriseISTjetzt und Klimapolitik kann nicht länger warten! @FridayForFuture @Umwelthilfe,de,"[{'screen_name': 'die_gruenen', 'name': 'bündnis 90/die grünen', 'id': '14553288'}, {'screen_name': 'fridayforfuture', 'name': 'fridays for future germany', 'id': '1072187272815149057'}, {'screen_name': 'umwelthilfe', 'name': 'deutsche umwelthilfe', 'id': '20766870'}]",4,9,46,https://twitter.com/sascha_m_k/status/1422537062994087936,False,[]
"fridaysforfuture, fightfor1point5","['fridaysforfuture', 'fightfor1point5']",2021-08-03,2021,8,3,126978307,kl_stone,Klaus Steinfelder,"So soll es sein, so wird es sein....  Im Fall einer Regierungsbeteiligung: Grüne wollen Klimaschutzministerium mit Vetorecht einführen   #FridaysForFuture #FightFor1Point5   https://t.co/WW7MZUN2qR via @derspiegel",de,"[{'screen_name': 'derspiegel', 'name': 'der spiegel', 'id': '2834511'}]",2,3,10,https://twitter.com/Kl_Stone/status/1422545210865762317,False,[]
klimaschutzministerium,['klimaschutzministerium'],2021-08-03,2021,8,3,456663777,aktuelle_stunde,WDR Aktuelle Stunde,"Die Grünen haben heute ihr Klimaschutz-Sofortprogramm vorgestellt: U. a. wollen sie ein #Klimaschutzministerium mit einem Vetorecht gegenüber anderen Ministerien schaffen. @FridayForFuture-Sprecherin @carla_reemtsma kritisiert, dass das Programm nicht konsequent genug sei.  https://t.co/epDjWGkgx9",de,"[{'screen_name': 'fridayforfuture', 'name': 'fridays for future germany', 'id': '1072187272815149057'}, {'screen_name': 'carla_reemtsma', 'name': 'carla reemtsma', 'id': '4208253779'}]",27,12,29,https://twitter.com/aktuelle_stunde/status/1422612951417204738,False,[]
"btw21, fridaysforfuture, laschetverliert","['btw21', 'fridaysforfuture', 'laschetverliert']",2021-08-04,2021,8,4,126978307,kl_stone,Klaus Steinfelder,"Paukenschlag von KANTAR: Union nur noch 24% (-3%). Grüne (22%) setzen zum Überholen an.  Für die Union wäre es an der Zeit, in der Kandidatenfrage die Reißleine zu ziehen. Werden sie aber nicht hinkriegen, und das ist gut so....  #BTW21 #FridaysForFuture #LaschetVerliert  https://t.co/Iv9lHKpjTx",de,[],2,4,10,https://twitter.com/Kl_Stone/status/1422960558018547714,False,[]
fridaysforfuture,['fridaysforfuture'],2021-08-04,2021,8,4,1092244447184719873,fffcanada,@FFFCanada,"Why register #FridaysForFuture map? If a tree falls in the forest &amp; no one is there to hear it, does it make a sound?  If you conduct a strike &amp; don't register it, did anyone outside your community hear it?  @climateyukon @TOforFuture  @fridays_bay @FFF_Ottawa @climatemomentum",en,"[{'screen_name': 'climateyukon', 'name': 'yyca', 'id': '1221515394713817089'}, {'screen_name': 'toforfuture', 'name': 'fridays for future toronto', 'id': '1067482359778312192'}, {'screen_name': 'fridays_bay', 'name': 'fridays for future thunder bay', 'id': '1157827942535323648'}, {'screen_name': 'fff_ottawa', 'name': 'fridays for future ottawa', 'id': '1103368178061590530'}, {'screen_name': 'climatemomentum', 'name': 'climatemomentum', 'id': '1116079784855916544'}]",2,7,10,https://twitter.com/FFFCanada/status/1422969546021953538,False,[]
"laschet, climatecrisis, greece, greeceisburning, fridaysforfuture","['laschet', 'climatecrisis', 'greece', 'greeceisburning', 'fridaysforfuture']",2021-08-05,2021,8,5,1275500004,katjazw,Katja Zwicklhuber 🐈🇪🇺,"Wie hat #Laschet so schön gesagt: „Weil jetzt so ein Tag ist, ändert man nicht die Politik“ #ClimateCrisis #Greece #greeceisburning #FridaysForFuture",de,[],3,4,17,https://twitter.com/KatjaZw/status/1423392237052964872,False,[]
fridaysforfuture,['fridaysforfuture'],2021-08-05,2021,8,5,804015436979277824,unculturedbycm,Crooked Uncultured,"""We all need to act.""  German climate activist &amp; leader of the #FridaysForFuture student climate strikes, @Luisamneubauer, joins @brhodes to discuss how to get involved in the fight against climate change.  https://t.co/Jn5ObAutE1  https://t.co/bBjZoK0l72",en,"[{'screen_name': 'luisamneubauer', 'name': 'luisa neubauer', 'id': '1068337838'}, {'screen_name': 'brhodes', 'name': 'ben rhodes', 'id': '820354372827758592'}]",11,57,312,https://twitter.com/UnculturedByCm/status/1423387514132332545,False,[]
"klimanotstand, pseudoklimaschützer, antiatom, klimagau","['klimanotstand', 'pseudoklimaschützer', 'antiatom', 'klimagau']",2021-08-05,2021,8,5,772523824009080832,rainerreelfs,Ingenieur,"Solange man in Deutschland Kernkraftwerke stilllegt, muss mir hier keiner mit dem Begriff #Klimanotstand kommen☝  Erst Recht nicht @Die_Gruenen , @FridayForFuture und auch nicht all die anderen #Pseudoklimaschützer, denen die Ideologie #Antiatom wichtiger als der #KlimaGAU ist‼️",de,"[{'screen_name': 'die_gruenen', 'name': 'bündnis 90/die grünen', 'id': '14553288'}, {'screen_name': 'fridayforfuture', 'name': 'fridays for future germany', 'id': '1072187272815149057'}]",3,18,68,https://twitter.com/RainerReelfs/status/1423301035465052161,False,[]
"uprootthesystem, fridaysforfuture, fossilfueltreaty","['uprootthesystem', 'fridaysforfuture', 'fossilfueltreaty']",2021-08-05,2021,8,5,1199371533900222465,fossiltreaty,Fossil Fuel Non-Proliferation Treaty Initiative,"Way to #UprootTheSystem, Sudbury!  #FridaysForFuture youth are leading the charge for #FossilFuelTreaty and planning their own rally tomorrow in this Canadian city 👏👏   https://t.co/7xNeljE87h",en,[],2,7,11,https://twitter.com/fossiltreaty/status/1423323284909617153,False,[]
"fridaysforfuture, fightfor1point5v","['fridaysforfuture', 'fightfor1point5v']",2021-08-05,2021,8,5,126978307,kl_stone,Klaus Steinfelder,Eines der Großfeuer in der Türkei zerstört das Kohlekraftwerk in Milas.   Die Menschen sind besorgt über große Luftverschmutzung durch die dort gelagerte Kohle.  #FridaysForFuture  #FightFor1Point5v,de,[],3,14,18,https://twitter.com/Kl_Stone/status/1423198229269729280,False,[]
fridaysforfuture,['fridaysforfuture'],2021-08-05,2021,8,5,80784806,thomasknorra,Thomas Knorra 😷 Für #Kinderrechte!,"Die ersten Wissenschaftler:innen warnten vor der Klimaerwärmung schon vor mehr als einem halben Jahrhundert, Schellnhuber seit 30 Jahren, #FridaysForFuture seit 2 Jahren. Die Klimakatastrophe weitet sich derweil aus, die Politiker:innen bleiben fast untätig. Wann begreifen wir?",de,[],9,25,67,https://twitter.com/ThomasKnorra/status/1423164917423693825,False,[]
"bushfiresurvivorsvsepa, edo, greenhousegas, carbonemissions, climateaction, climatesolution, fridayforfuture, rapidreduction2030, climatenow, bushfire, survivors","['bushfiresurvivorsvsepa', 'edo', 'greenhousegas', 'carbonemissions', 'climateaction', 'climatesolution', 'fridayforfuture', 'rapidreduction2030', 'climatenow', 'bushfire', 'survivors']",2021-08-05,2021,8,5,1095813902686871553,bsca_aus,Bushfire Survivors,We're heading to the Land &amp; Environment court next week(August 9th) to fight for stronger action on climate.   #BushfireSurvivorsVsEPA #EDO #GreenhouseGas #CarbonEmissions #ClimateAction #ClimateSolution #FridayforFuture #RapidReduction2030 #ClimateNow #Bushfire #Survivors  https://t.co/3is5lIXA0r,en,[],3,36,69,https://twitter.com/BSCA_Aus/status/1423056272673366018,False,[]
"notblownwithcyclone, climateaction, fridaysforfuture","['notblownwithcyclone', 'climateaction', 'fridaysforfuture']",2021-08-05,2021,8,5,1299409144588505088,rakshind,Rakhshinda🌱🌏,Are we any smarter than frogs in a pot?🐸 Why should vulnerable communities face the consequences?Why our mangroves are still cut down for coastal development? Why fossil fuel industries are still functional? #NotBlownWithCyclone #ClimateAction #fridaysforfuture  https://t.co/K0crXXUbzh,en,[],6,36,91,https://twitter.com/RakshInd/status/1423269069621325825,False,[]
"fridaysforfuture, comicsforclimate, climatechange, climateaction, climate, comics, earth, sustainability, extinctionisforever, globalcrisis, globalchange, humanchangenotclimatechange, science, listentoscience, gogreen, greenenergy, losinglife, tiredearth","['fridaysforfuture', 'comicsforclimate', 'climatechange', 'climateaction', 'climate', 'comics', 'earth', 'sustainability', 'extinctionisforever', 'globalcrisis', 'globalchange', 'humanchangenotclimatechange', 'science', 'listentoscience', 'gogreen', 'greenenergy', 'losinglife', 'tiredearth']",2021-08-06,2021,8,6,1174683432712060930,comicsclimate,Comics For Climate,Comic #FridaysForFuture #comicsforclimate #ClimateChange #ClimateAction #climate #comics #Earth #sustainability #ExtinctionIsForever #globalcrisis #globalchange #HumanChangeNotClimateChange #science #listentoscience #gogreen #GreenEnergy #LosingLife #TiredEarth  https://t.co/IwXjjYQ8oJ,en,[],2,18,37,https://twitter.com/ComicsClimate/status/1423656425847394304,False,[]
"fridaysforfuture, climatestrike, nomoreemptypromises, facetheclimateemergency, uprootthesystem, fightfor1point5, climateaction","['fridaysforfuture', 'climatestrike', 'nomoreemptypromises', 'facetheclimateemergency', 'uprootthesystem', 'fightfor1point5', 'climateaction']",2021-08-06,2021,8,6,1205917987666038784,ros_rodriguez_,Rosmel Rodríguez,#FridaysForFuture #ClimateStrike   #NoMoreEmptyPromises #FaceTheClimateEmergency  #UprootTheSystem #FightFor1Point5 @GretaThunberg #ClimateAction  https://t.co/SrNGLsnUtJ,qme,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}]",4,49,54,https://twitter.com/Ros_Rodriguez_/status/1423617273273663488,False,[]
"turkeyisonfire, athensfire, jungefrau, klimakriseistjetzt, klimakatastrophe, kipppunkt, griechenland, turkeyisburning, fridaysforfuture","['turkeyisonfire', 'athensfire', 'jungefrau', 'klimakriseistjetzt', 'klimakatastrophe', 'kipppunkt', 'griechenland', 'turkeyisburning', 'fridaysforfuture']",2021-08-06,2021,8,6,269915581,friederichlimba,Dr. Friederich Limbach,"Ist vielleicht heute so ein Tag an dem man seine Klimapolitik ändert, Herr @ArminLaschet?  ...#TurkeyIsOnFire #AthensFire ... 🔥🔥🔥  #jungefrau #KlimakriseISTjetzt #Klimakatastrophe #Kipppunkt #Griechenland #Turkeyisburning #FridaysForFuture    https://t.co/EzEntoRHNZ",de,"[{'screen_name': 'arminlaschet', 'name': 'armin laschet', 'id': '835541664'}]",2,3,8,https://twitter.com/FriederichLimba/status/1423617597552144384,False,[]
"fridaysforfuture, climatestrike, climateactionnow","['fridaysforfuture', 'climatestrike', 'climateactionnow']",2021-08-06,2021,8,6,1149686343318102021,kertuanton,Kertu Birgit Anton,"Climate strike week 127.  The climate crisis does not go on holiday, so we keep striking. Meetings, working plans, court documents and articles are a part of our summer because the fate of the human civilisation is at stake.   #fridaysforfuture #ClimateStrike #climateactionnow  https://t.co/YiY5P1BDa0",en,[],51,276,1341,https://twitter.com/KertuAnton/status/1423621177726181380,False,[]
climatestrike,['climatestrike'],2021-08-06,2021,8,6,913288098632658949,flossiebeachcl1,flossieandthebeachcleaners,"Week 139 #ClimateStrike Not at the Daíl today, I’m in quarantine at home as my father tested positive with covid, but I can still strike! My Dad is vax’d and is high risk but got covid, my Mum and I are helping him in the most sustainable way! @GretaThunberg @fridaysforfuture  https://t.co/FOYHyMc7tO",en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}]",8,22,145,https://twitter.com/flossiebeachcl1/status/1423629814850805763,False,[]
"fridaysforfuture, facetheclimateemergency","['fridaysforfuture', 'facetheclimateemergency']",2021-08-06,2021,8,6,1238042693898559488,blvrryway,riley ||-//,"Week 22 #FridaysForFuture . I look evil in this photo, I promise I’m not lol. #FaceTheClimateEmergency  https://t.co/PxGrSCaF6g",en,[],10,39,181,https://twitter.com/blvrryway/status/1423641939476422656,False,[]
"btw21, fridaysforfuture, laschetverliert","['btw21', 'fridaysforfuture', 'laschetverliert']",2021-08-06,2021,8,6,126978307,kl_stone,Klaus Steinfelder,Noch wird seine Kandidatur nicht öffentlich in Frage gestellt. Das kann aber noch kommen...  #BTW21 #FridaysForFuture #LaschetVerliert   CDU-Funktionäre befürchten Wahlpleite: Ist Laschet als Kanzlerkandidat überfordert?  https://t.co/XXs2C4HttG via @derspiegel,de,"[{'screen_name': 'derspiegel', 'name': 'der spiegel', 'id': '2834511'}]",3,4,10,https://twitter.com/Kl_Stone/status/1423646277372350464,False,[]
"climateaction, climatestrike, fridaysforfuture","['climateaction', 'climatestrike', 'fridaysforfuture']",2021-08-06,2021,8,6,1246055639413071872,innocent_mugi,Bro_Wa INYAA,"My Climate change strike week 17, Destruction of wetlands in Uganda in the name of investors should stop, Soon floods will wash away the people, and the rich will be crying crocodile tears #ClimateAction  #ClimateStrike  @Riseupmovt @Fridays4FutureU  #FridaysForFuture  https://t.co/aRpjbWj7K5",en,"[{'screen_name': 'riseupmovt', 'name': 'rise up movement', 'id': '1214456673605165056'}, {'screen_name': 'fridays4futureu', 'name': 'fridays for future uganda', 'id': '1097428190480531457'}]",9,49,84,https://twitter.com/innocent_Mugi/status/1423650348120543233,False,[]
fridaysforfuture,['fridaysforfuture'],2021-08-06,2021,8,6,571874183,torstenherres,Torsten Herres,"Ist nicht mehr #FridaysForFuture? Ist jetzt eher Fridays for ""Flug in den Urlaub""? Dachte ich mir.",de,[],8,9,83,https://twitter.com/TorstenHerres/status/1423651097059659776,False,[]
"climatestrikeonline, digitalstrike, fridaysforfuture","['climatestrikeonline', 'digitalstrike', 'fridaysforfuture']",2021-08-06,2021,8,6,1205202374765232130,tomstweeters,Tom #StandWithUkraine 🇺🇦,"#ClimateStrikeOnline #DigitalStrike for #FridaysForFuture   Life will go on, even after all the devastation of a few. The question is, what will life look like, and how long will our home have to recover? Let's make sure humanity can thrive too, and recovery will be short!  https://t.co/4X95fCJ69u",en,[],3,16,31,https://twitter.com/TomsTweeters/status/1423656240027246597,False,[]
"uprootthesystem, climatecrisis, fridaysforfuture, schoolstrike4climate","['uprootthesystem', 'climatecrisis', 'fridaysforfuture', 'schoolstrike4climate']",2021-08-06,2021,8,6,1100423496813998081,namugerwaleah,Leah Namugerwa,School strike for climate WEEK 129.  #UprootTheSystem  #ClimateCrisis. #FridaysForFuture #schoolstrike4climate  https://t.co/OT81Gs42qR,en,[],9,103,509,https://twitter.com/NamugerwaLeah/status/1423657971184177155,False,[]
"climatecrisis, fridaysforfuture, schoolstrike4climate, uprootthesystem","['climatecrisis', 'fridaysforfuture', 'schoolstrike4climate', 'uprootthesystem']",2021-08-06,2021,8,6,917397799972605953,nakabuyehildaf,Nakabuye Hilda F.,"We are witnessing unimaginable extremes of the #ClimateCrisis.  Our words seem to be landing on infertile grounds, but above all - No giving up, the going gets tough, we get tougher.  We are stronger together.  #FridaysForFuture  #SchoolStrike4Climate #UprootTheSystem  https://t.co/rpUzFSCw91",en,[],4,87,307,https://twitter.com/NakabuyeHildaF/status/1423700348544462852,False,[]
"climatestrike, hamburg, fridaysforfuture, fridaysforfuturehamburg, climateaction","['climatestrike', 'hamburg', 'fridaysforfuture', 'fridaysforfuturehamburg', 'climateaction']",2021-08-06,2021,8,6,2338275336,endelstamberg,Endel Stamberg #FightFor1Point5,"ClimateStrike Week 98 (Part 2)    ""The consequences of the climate crisis fueled by colonialism are already affecting the MAPA the most, although they have contributed the least to it.""   #ClimateStrike #Hamburg #fridaysforfuture #fridaysforfuturehamburg #climateaction 🌍🌏🌎  https://t.co/UWdyul7hzH",en,[],6,31,63,https://twitter.com/endelstamberg/status/1423665289447845899,False,[]
"fridaysforfuture, climatejusticenow, digitalstrike, gulfstreamcollapse, climateemergency, ourcommonhome","['fridaysforfuture', 'climatejusticenow', 'digitalstrike', 'gulfstreamcollapse', 'climateemergency', 'ourcommonhome']",2021-08-06,2021,8,6,74728226,janemellett,Jane Mellett,#FridaysForFuture Dublin supporters Week 139 #climatejusticenow #DigitalStrike #GulfStreamCollapse #ClimateEmergency #OurCommonHome @GretaThunberg  https://t.co/qyAWqFgNOM,en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}]",5,22,68,https://twitter.com/Janemellett/status/1423665349669670912,False,[]
"climateemergency, climateaction, fridaysforfuture, actonclimate","['climateemergency', 'climateaction', 'fridaysforfuture', 'actonclimate']",2021-08-06,2021,8,6,4797427108,tmelissen1219,Tina 🌻✌️🇺🇦,#ClimateEmergency #ClimateAction  #FridaysForFuture #ActOnClimate   There Is No Planet B 🌍  https://t.co/igirjEaQr8,en,[],3,10,25,https://twitter.com/tmelissen1219/status/1423668125313257473,False,[]
"digitalstrike, renewableenergy, planet, climatedisaster, climateaction, climatestrikeonline, fridaysforfuture","['digitalstrike', 'renewableenergy', 'planet', 'climatedisaster', 'climateaction', 'climatestrikeonline', 'fridaysforfuture']",2021-08-06,2021,8,6,1145763823,davidpmerriam,David P Merriam,#DigitalStrike week 74 @shell @bp_uk @ExxonMobil @chevron @ConocoPhillips @PetroChina Switch to #RenewableEnergy. You can be leaders in saving #planet from #ClimateDisaster or be the cause of your own demise. #ClimateAction #ClimateStrikeOnline #FridaysForFuture @ClimateCrisis  https://t.co/1I6sQiUKkK,en,"[{'screen_name': 'shell', 'name': 'shell', 'id': '20663500'}, {'screen_name': 'bp_uk', 'name': 'bp united kingdom', 'id': '3318514089'}, {'screen_name': 'exxonmobil', 'name': 'exxonmobil', 'id': '36665547'}, {'screen_name': 'chevron', 'name': 'chevron', 'id': '21021891'}, {'screen_name': 'conocophillips', 'name': 'conocophillips', 'id': '23449774'}, {'screen_name': 'petrochina', 'name': 'petrochina', 'id': '15834259'}, {'screen_name': 'climatecrisis', 'name': 'select committee on the climate crisis', 'id': '1109185600354242563'}]",2,5,8,https://twitter.com/davidpmerriam/status/1423669873180299275,False,[]
